split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,oof_folds_ok,dataset,model,rep
test,valprop,0.5,4,18,5.882031901252832,-1.4589531657097636,40.0,0.6470507975313208,1.2941015950626416,0.0,,t4,GP,PDV
test,valprop,0.5,4,19,2.8663845764497897,-1.4284709893564647,40.0,0.5716596144112447,1.1433192288224894,0.0,,t4,GP,PDV
test,valprop,0.5,4,20,4.291076217364236,-1.3370244602965684,40.0,0.607276905434106,1.214553810868212,0.0,,t4,GP,PDV
test,valprop,0.5,4,21,6.556262231272007,-1.3065422839432697,40.0,0.6639065557818002,1.3278131115636005,0.0,,t4,GP,PDV
test,valprop,0.5,4,22,4.9092038462155205,-1.2150957548833732,40.0,0.622730096155388,1.245460192310776,0.0,,t4,GP,PDV
test,valprop,0.5,4,23,4.932959059939911,-1.1846135785300744,40.0,0.6233239764984978,1.2466479529969956,0.0,,t4,GP,PDV
test,valprop,0.5,4,24,5.44924441968509,-1.093167049470178,40.0,0.6362311104921272,1.2724622209842544,0.0,,t4,GP,PDV
test,valprop,0.5,4,25,3.2682540115988745,-1.0626848731168792,40.0,0.5817063502899719,1.1634127005799437,0.0,,t4,GP,PDV
test,valprop,0.5,4,26,4.4502478485367885,-0.9712383440569828,40.0,0.6112561962134198,1.2225123924268395,0.0,,t4,GP,PDV
test,valprop,0.5,4,27,5.35977002272388,-0.940756167703684,40.0,0.633994250568097,1.267988501136194,0.0,,t4,GP,PDV
test,valprop,0.5,4,28,4.48511768773281,-0.8493096386437876,40.0,0.6121279421933202,1.2242558843866405,0.0,,t4,GP,PDV
test,valprop,0.5,4,29,7.097092687218373,-0.8188274622904889,40.0,0.6774273171804593,1.3548546343609187,0.0,,t4,GP,PDV
test,valprop,0.5,4,30,5.9375621732605905,-0.7273809332305924,40.0,0.6484390543315148,1.2968781086630297,0.0,,t4,GP,PDV
test,valprop,0.5,4,31,5.434628001141311,-0.6968987568772936,40.0,0.6358657000285328,1.2717314000570656,0.0,,t4,GP,PDV
test,valprop,0.5,4,32,5.251666468371921,-0.6054522278173973,40.0,0.6312916617092981,1.2625833234185961,0.0,,t4,GP,PDV
test,valprop,0.5,4,33,2.8010888399257086,-0.5749700514640984,40.0,0.5700272209981427,1.1400544419962855,0.0,,t4,GP,PDV
test,valprop,0.5,4,34,5.595350506686891,-0.48352352240420204,40.0,0.6398837626671723,1.2797675253343446,0.0,,t4,GP,PDV
test,valprop,0.5,4,35,3.6536451341533045,-0.4530413460509033,40.0,0.5913411283538326,1.1826822567076651,0.0,,t4,GP,PDV
test,valprop,0.5,4,36,3.1566772445450306,-0.3615948169910069,40.0,0.5789169311136257,1.1578338622272515,0.0,,t4,GP,PDV
test,valprop,0.5,4,37,2.8476215098395454,-0.33111264063770807,40.0,0.5711905377459886,1.1423810754919772,0.0,,t4,GP,PDV
test,valprop,0.5,4,38,5.910470240665383,-0.2396661115778117,40.0,0.6477617560166345,1.295523512033269,0.0,,t4,GP,PDV
test,valprop,0.5,4,39,6.17666838180556,-0.2091839352245129,40.0,0.654416709545139,1.308833419090278,0.0,,t4,GP,PDV
test,valprop,0.5,4,40,6.3347485827908985,-0.11773740616461652,40.0,0.6583687145697725,1.316737429139545,0.0,,t4,GP,PDV
test,valprop,0.5,4,41,5.699564363943146,-0.08725522981131771,40.0,0.6424891090985787,1.2849782181971574,0.0,,t4,GP,PDV
test,valprop,0.5,4,42,6.1449382492664775,0.004191299248578671,40.0,0.653623456231662,1.307246912463324,0.0,,t4,GP,PDV
test,valprop,0.5,4,43,4.842469219889002,0.03467347560187747,40.0,0.621061730497225,1.24212346099445,0.0,,t4,GP,PDV
test,valprop,0.5,4,44,5.462463845473579,0.12612000466177387,40.0,0.6365615961368395,1.273123192273679,0.0,,t4,GP,PDV
test,valprop,0.5,4,45,6.463182660762355,0.15660218101507264,40.0,0.6615795665190589,1.3231591330381178,0.0,,t4,GP,PDV
test,valprop,0.5,4,46,6.365574872112876,0.24804871007496904,40.0,0.6591393718028219,1.3182787436056438,0.0,,t4,GP,PDV
test,valprop,0.5,4,47,4.101121116865369,0.27853088642826784,40.0,0.6025280279216343,1.2050560558432686,0.0,,t4,GP,PDV
test,valprop,0.5,4,48,5.763695430775183,0.3699774154881642,40.0,0.6440923857693795,1.288184771538759,0.0,,t4,GP,PDV
test,valprop,0.5,4,49,5.17647903572191,0.400459591841463,40.0,0.6294119758930478,1.2588239517860955,0.0,,t4,GP,PDV
test,valprop,0.5,4,50,5.946205488940397,0.49190612090135943,40.0,0.6486551372235099,1.2973102744470197,0.0,,t4,GP,PDV
test,valprop,0.5,4,51,5.972921942945022,0.5223882972546582,40.0,0.6493230485736255,1.298646097147251,0.0,,t4,GP,PDV
test,valprop,0.5,4,52,4.640206335229856,0.6138348263145545,40.0,0.6160051583807464,1.2320103167614929,0.0,,t4,GP,PDV
test,valprop,0.5,4,53,4.312070898140577,0.6443170026678534,40.0,0.6078017724535144,1.2156035449070288,0.0,,t4,GP,PDV
test,valprop,0.5,4,54,7.088415554471389,0.7357635317277498,40.0,0.6772103888617848,1.3544207777235695,0.0,,t4,GP,PDV
test,valprop,0.5,4,55,4.727296820292439,0.7662457080810485,40.0,0.618182420507311,1.236364841014622,0.0,,t4,GP,PDV
test,valprop,0.5,4,56,5.862268112215804,0.857692237140945,40.0,0.6465567028053951,1.2931134056107902,0.0,,t4,GP,PDV
test,valprop,0.5,4,57,4.3770352386221285,0.8881744134942438,40.0,0.6094258809655533,1.2188517619311066,0.0,,t4,GP,PDV
test,valprop,0.5,4,58,4.583354981031173,0.9796209425541401,40.0,0.6145838745257793,1.2291677490515587,0.0,,t4,GP,PDV
test,valprop,0.5,4,59,5.341170719998558,1.010103118907439,40.0,0.633529267999964,1.267058535999928,0.0,,t4,GP,PDV
test,valprop,0.5,4,60,3.5925001228637963,1.1015496479673352,40.0,0.5898125030715949,1.1796250061431899,0.0,,t4,GP,PDV
test,valprop,0.5,4,61,4.294084632725232,1.1320318243206342,40.0,0.6073521158181308,1.2147042316362615,0.0,,t4,GP,PDV
test,valprop,0.5,4,62,5.526205691306982,1.2234783533805305,40.0,0.6381551422826746,1.2763102845653491,0.0,,t4,GP,PDV
test,valprop,0.5,4,63,6.170939150114098,1.2539605297338292,40.0,0.6542734787528525,1.308546957505705,0.0,,t4,GP,PDV
test,valprop,0.5,4,64,5.976705722676726,1.3454070587937257,40.0,0.6494176430669182,1.2988352861338364,0.0,,t4,GP,PDV
test,valprop,0.5,4,65,5.452470029672259,1.3758892351470244,40.0,0.6363117507418065,1.272623501483613,0.0,,t4,GP,PDV
test,valprop,0.5,4,66,5.766935799084864,1.467335764206921,40.0,0.6441733949771216,1.2883467899542431,0.0,,t4,GP,PDV
test,valprop,0.5,4,67,6.671600155995804,1.4978179405602197,40.0,0.6667900038998951,1.3335800077997901,0.0,,t4,GP,PDV
test,valprop,0.5,4,68,4.489046717005843,1.5892644696201161,40.0,0.6122261679251461,1.2244523358502921,0.0,,t4,GP,PDV
test,valprop,0.5,4,69,6.084087186758522,1.619746645973415,40.0,0.652102179668963,1.304204359337926,0.0,,t4,GP,PDV
test,valprop,0.5,4,70,4.893122457427971,1.7111931750333114,40.0,0.6223280614356993,1.2446561228713986,0.0,,t4,GP,PDV
test,valprop,0.5,4,71,3.678200447929915,1.7416753513866101,40.0,0.5919550111982479,1.1839100223964958,0.0,,t4,GP,PDV
test,valprop,0.5,4,72,3.8585714502947233,1.8331218804465064,40.0,0.5964642862573681,1.1929285725147363,0.0,,t4,GP,PDV
test,valprop,0.5,4,73,6.231645596975319,1.8636040567998053,40.0,0.655791139924383,1.311582279848766,0.0,,t4,GP,PDV
