split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,noise_pattern_pred,injected_noise,oof_folds_ok,dataset,model,rep
test,quantile,0.6,3,60,5.19,5.1394265322901775,1.1537313376850682,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,61,6.37,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,62,5.89,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,63,5.72,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,64,8.66,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,65,7.68,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,66,5.05,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,67,4.7,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,68,6.08,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,69,5.66,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,70,5.43,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,71,5.75,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,72,5.41,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,73,5.14,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,74,5.23,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,75,5.36,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,76,4.9,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,77,7.31,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,78,5.7,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,79,5.75,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,80,5.19,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,81,6.28,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,82,5.52,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,83,5.84,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,84,6.02,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,85,5.35,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,86,4.77,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,87,4.72,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,88,5.85,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,89,6.86,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,90,7.09,4.8825364112854,1.7068984898801218,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,91,6.46,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,92,4.7,4.8825364112854,1.706898489880704,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,93,4.7,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,94,7.96,4.8825364112854,1.706898489879734,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,95,6.7,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,96,5.58,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,97,6.1,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,98,6.02,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,99,6.11,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,100,5.92,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,101,5.62,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,102,6.58,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,103,6.1,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,104,4.7,4.8825364112854,1.706898489880316,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,105,4.9,4.8825364112854,1.706898489879734,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,106,5.8,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,107,5.25,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,108,5.52,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,109,9.14,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,110,6.11,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,111,6.04,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,112,5.92,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,113,5.0,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,114,6.4,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,115,5.2,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,116,5.07,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,117,5.92,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,118,5.08,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,119,4.47,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,120,6.15,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,121,5.92,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,122,5.6,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,123,5.54,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,124,5.54,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,125,5.62,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,126,7.62,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,127,6.0,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,128,4.7,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,129,5.3,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,130,4.44,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,131,7.92,4.8825364112854,1.70689848988051,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,132,5.96,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,133,7.0,4.8825364112854,1.70689848988051,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,134,5.5,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,135,6.5,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,136,6.3,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,137,6.2,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,138,5.6,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,139,5.66,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,140,5.42,4.8825364112854,1.706898489880704,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,141,6.03,4.8825364112854,1.7068984898785695,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,142,5.23,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,143,5.23,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,144,5.82,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,145,6.03,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,146,4.38,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,147,5.66,5.724549945523016,1.1537313376850433,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,148,5.42,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,149,6.1,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,150,5.75,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,151,5.8,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,152,5.67,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,153,5.28,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,154,6.52,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,155,7.52,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,156,7.52,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,157,5.75,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,158,5.25,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,159,5.01,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,160,6.75,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,161,6.72,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,162,4.7,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,163,6.52,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,164,6.14,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,165,6.54,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,166,6.8,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,167,5.6,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,168,7.16,4.8825364112854,1.7068984898801218,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,169,7.03,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,170,5.8,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,171,6.38,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,172,5.82,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,173,6.92,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,174,5.92,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,175,5.57,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,176,6.25,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,177,5.46,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,178,6.41,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,179,5.72,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,180,6.37,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,181,5.15,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,182,5.4,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,183,5.8,4.8825364112854,1.7068984898793456,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,184,4.7,4.8825364112854,1.70689848988051,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,185,4.9,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,186,4.9,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,187,4.7,4.8825364112854,1.70689848988051,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,188,4.9,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,189,5.89,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,190,5.1,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,191,5.15,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,192,6.21,4.8825364112854,1.706898489879734,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,193,4.8,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,194,4.54,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,195,4.55,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,196,5.55,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,197,4.14,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,198,4.72,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,199,5.2,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,200,5.06,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,201,4.99,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,202,5.75,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,203,4.54,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,204,6.13,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,205,7.75,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,206,6.05,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,207,6.37,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,208,5.72,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,209,7.0,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,210,5.85,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,211,5.5,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,212,4.7,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,213,6.29,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,214,5.31,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,215,6.84,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,216,6.87,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,217,7.0,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,218,5.18,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,219,4.63,4.8825364112854,1.706898489880898,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,220,5.07,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,221,5.87,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,222,5.96,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,223,4.8,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,224,4.54,4.8825364112854,1.70689848988051,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,225,6.09,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,226,6.49,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,227,5.18,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,228,6.06,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,229,6.07,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,230,5.73,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,231,6.01,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,232,5.69,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,233,5.73,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,234,6.04,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,235,6.36,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,236,5.44,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,237,5.89,4.8825364112854,1.706898489880898,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,238,5.55,4.8825364112854,1.70689848988051,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,3,239,4.89,4.8825364112854,1.7068984898801218,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
