split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep,oof_folds_ok,task_model,task_dataset,task_rep,task_strategy
test,legacy,1.0,2,19,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,0,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,1,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,2,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,3,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,4,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,5,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,6,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,7,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,8,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,9,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,10,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,11,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,12,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,13,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,14,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,15,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,16,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,17,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,18,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,3,19,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,0,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,1,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,2,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,3,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,4,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,5,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,6,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,7,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,8,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,9,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,10,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,11,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,12,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,13,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,14,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,15,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,16,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,17,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,18,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,3,19,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,0,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,1,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,2,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,3,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,4,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,5,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,6,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,7,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,8,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,9,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,10,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,11,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,12,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,13,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,14,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,15,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,16,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,17,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,18,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,3,19,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,0,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,1,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,2,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,3,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,4,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,5,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,6,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,7,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,8,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,9,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,10,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,11,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,12,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,13,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,14,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,15,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,16,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,17,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,18,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,3,19,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,0,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,1,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,2,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,3,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,4,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,5,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,6,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,7,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,8,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,9,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,10,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,11,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,12,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,13,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,14,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,15,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,16,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,17,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,18,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,3,19,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,0,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,1,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,2,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,3,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,4,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,5,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,6,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,7,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,8,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,9,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,10,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,11,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,12,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,13,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,14,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,15,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,16,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,17,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,18,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,3,19,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,0,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,1,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,2,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,3,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,4,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,5,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,6,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,7,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,8,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,9,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,10,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,11,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,12,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,13,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,14,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,15,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,16,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,17,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,18,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,3,19,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,0,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,1,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,2,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,3,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,4,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,5,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,6,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,7,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,8,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,9,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,10,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,11,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,12,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,13,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,14,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,15,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,16,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,17,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,18,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,3,19,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,0,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,1,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,2,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,3,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,4,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,5,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,6,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,7,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,8,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,9,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,10,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,11,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,12,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,13,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,14,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,15,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,16,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,17,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,18,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,3,19,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,0,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,1,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,2,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,3,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,4,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,5,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,6,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,7,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,8,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,9,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,10,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,11,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,12,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,13,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,14,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,15,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,16,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,17,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,18,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,3,19,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,0,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,1,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,2,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,3,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,4,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,5,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,6,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,7,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,8,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,9,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,10,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,11,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,12,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,13,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,14,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,15,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,16,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,17,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,3,18,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
